Year_;Month_;Organization;Region;Country;Type;Spend;Leads Eligible - Total;Offline Spend per Leads Methodology;Offline Spend Real
2024;2;OE;Brazil;Brazil;Desktop LP Login;$ 0;170;$ 0.00;$ 0.00
2024;2;OE;Brazil;Brazil;Mobile App;$ 0;341;$ 0.00;$ 0.00
2024;2;OE;Brazil;Brazil;TV Cable;$ 293,765;0;$ 293,765.23;$ 293,765.23
2024;2;OE;LATAM;Argentina;SEM-Brand;$ 19,337;3,347;$ 0.00;$ 0.00
2024;2;OE;LATAM;Argentina;SEO;$ 0;1,130;$ 0.00;$ 0.00
2024;2;OE;LATAM;Argentina;Direct;$ 0;300;$ 0.00;$ 0.00
2024;2;OE;LATAM;Argentina;Agent Created;$ 0;186;$ 0.00;$ 0.00
2024;2;OE;LATAM;Argentina;Unknown;$ 0;196;$ 0.00;$ 0.00
2024;2;OE;LATAM;Argentina;Desktop LP Login;$ 0;26;$ 0.00;$ 0.00
2024;2;OE;LATAM;Argentina;Mobile App;$ 0;283;$ 0.00;$ 0.00
2024;2;OE;LATAM;Argentina;TV Cable;$ 89,446;0;$ 89,446.36;$ 93,113.36
2024;2;OE;LATAM;Bolivia;SEM-Brand;$ 1,093;251;$ 0.00;$ 0.00
2024;2;OE;LATAM;Bolivia;SEO;$ 0;27;$ 0.00;$ 0.00
2024;2;OE;LATAM;Bolivia;Direct;$ 0;15;$ 0.00;$ 0.00
2024;2;OE;LATAM;Bolivia;Agent Created;$ 0;13;$ 0.00;$ 0.00
2024;2;OE;LATAM;Bolivia;Unknown;$ 0;14;$ 0.00;$ 0.00
2024;2;OE;LATAM;Bolivia;Desktop LP Login;$ 0;1;$ 0.00;$ 0.00
2024;2;OE;LATAM;Bolivia;Mobile App;$ 0;29;$ 0.00;$ 0.00
2024;2;OE;LATAM;Bolivia;TV Cable;$ 6,807;0;$ 6,806.67;$ 0.00
2024;2;OE;LATAM;Chile;SEM-Brand;$ 20,095;1,940;$ 0.00;$ 0.00
2024;2;OE;LATAM;Chile;SEO;$ 0;243;$ 0.00;$ 0.00
2024;2;OE;LATAM;Chile;Direct;$ 0;95;$ 0.00;$ 0.00
2024;2;OE;LATAM;Chile;Agent Created;$ 0;93;$ 0.00;$ 0.00
2024;2;OE;LATAM;Chile;Unknown;$ 6;70;$ 0.00;$ 0.00
2024;2;OE;LATAM;Chile;Desktop LP Login;$ 0;10;$ 0.00;$ 0.00
2024;2;OE;LATAM;Chile;Mobile App;$ 0;89;$ 0.00;$ 0.00
2024;2;OE;LATAM;Chile;Radio;$ 4,528;0;$ 4,528.40;$ 4,528.40
2024;2;OE;LATAM;Chile;TV Cable;$ 37,972;0;$ 37,971.70;$ 0.00
2024;2;OE;LATAM;Chile;TV Open Air;$ 13,208;0;$ 13,208.24;$ 13,208.24
2024;2;OE;LATAM;Colombia;SEM-Brand;$ 64,114;6,234;$ 0.00;$ 0.00
2024;2;OE;LATAM;Colombia;SEO;$ 0;782;$ 0.00;$ 0.00
2024;2;OE;LATAM;Colombia;Direct;$ 0;280;$ 0.00;$ 0.00
2024;2;OE;LATAM;Colombia;Agent Created;$ 0;573;$ 0.00;$ 0.00
2024;2;OE;LATAM;Colombia;Unknown;$ 2;263;$ 0.00;$ 0.00
2024;2;OE;LATAM;Colombia;Desktop LP Login;$ 0;63;$ 0.00;$ 0.00
2024;2;OE;LATAM;Colombia;Mobile App;$ 0;543;$ 0.00;$ 0.00
2024;2;OE;LATAM;Colombia;Radio;$ 5,880;0;$ 5,879.84;$ 5,879.84
2024;2;OE;LATAM;Colombia;TV Cable;$ 129,580;0;$ 129,580.28;$ 0.00
2024;2;OE;LATAM;Colombia;TV Open Air;$ 114,403;0;$ 114,403.08;$ 114,403.08
2024;2;OE;LATAM;Costa Rica;SEM-Brand;$ 4,171;327;$ 0.00;$ 0.00
2024;2;OE;LATAM;Costa Rica;SEO;$ 0;82;$ 0.00;$ 0.00
2024;2;OE;LATAM;Costa Rica;Direct;$ 0;22;$ 0.00;$ 0.00
2024;2;OE;LATAM;Costa Rica;Agent Created;$ 0;24;$ 0.00;$ 0.00
2024;2;OE;LATAM;Costa Rica;Unknown;$ 0;23;$ 0.00;$ 0.00
2024;2;OE;LATAM;Costa Rica;Desktop LP Login;$ 0;4;$ 0.00;$ 0.00
2024;2;OE;LATAM;Costa Rica;Mobile App;$ 0;70;$ 0.00;$ 0.00
2024;2;OE;LATAM;Costa Rica;TV Cable;$ 16,085;0;$ 16,084.56;$ 0.00
2024;2;OE;LATAM;Dominican Republic;SEM-Brand;$ 1,611;292;$ 0.00;$ 0.00
2024;2;OE;LATAM;Dominican Republic;SEO;$ 0;61;$ 0.00;$ 0.00
2024;2;OE;LATAM;Dominican Republic;Direct;$ 0;27;$ 0.00;$ 0.00
2024;2;OE;LATAM;Dominican Republic;Agent Created;$ 0;45;$ 0.00;$ 0.00
2024;2;OE;LATAM;Dominican Republic;Unknown;$ 0;15;$ 0.00;$ 0.00
2024;2;OE;LATAM;Dominican Republic;Desktop LP Login;$ 0;10;$ 0.00;$ 0.00
2024;2;OE;LATAM;Dominican Republic;Mobile App;$ 0;172;$ 0.00;$ 0.00
2024;2;OE;LATAM;Dominican Republic;TV Cable;$ 14,893;0;$ 14,892.81;$ 0.00
2024;2;OE;LATAM;Ecuador;SEM-Brand;$ 6,432;459;$ 0.00;$ 0.00
2024;2;OE;LATAM;Ecuador;SEO;$ 0;65;$ 0.00;$ 0.00
2024;2;OE;LATAM;Ecuador;Direct;$ 0;20;$ 0.00;$ 0.00
2024;2;OE;LATAM;Ecuador;Agent Created;$ 0;44;$ 0.00;$ 0.00
2024;2;OE;LATAM;Ecuador;Unknown;$ 18;23;$ 0.00;$ 0.00
2024;2;OE;LATAM;Ecuador;Desktop LP Login;$ 0;4;$ 0.00;$ 0.00
2024;2;OE;LATAM;Ecuador;Mobile App;$ 0;128;$ 0.00;$ 0.00
2024;2;OE;LATAM;Ecuador;TV Cable;$ 16,107;0;$ 16,106.73;$ 0.00
2024;2;OE;LATAM;El Salvador;SEM-Brand;$ 1,576;209;$ 0.00;$ 0.00
2024;2;OE;LATAM;El Salvador;SEO;$ 0;21;$ 0.00;$ 0.00
2024;2;OE;LATAM;El Salvador;Direct;$ 0;14;$ 0.00;$ 0.00
2024;2;OE;LATAM;El Salvador;Agent Created;$ 0;9;$ 0.00;$ 0.00
2024;2;OE;LATAM;El Salvador;Unknown;$ 0;7;$ 0.00;$ 0.00
2024;2;OE;LATAM;El Salvador;Mobile App;$ 0;60;$ 0.00;$ 0.00
2024;2;OE;LATAM;El Salvador;TV Cable;$ 9,488;0;$ 9,487.55;$ 0.00
2024;2;OE;LATAM;Guatemala;SEM-Brand;$ 4,995;666;$ 0.00;$ 0.00
2024;2;OE;LATAM;Guatemala;SEO;$ 0;70;$ 0.00;$ 0.00
2024;2;OE;LATAM;Guatemala;Direct;$ 0;55;$ 0.00;$ 0.00
2024;2;OE;LATAM;Guatemala;Agent Created;$ 0;33;$ 0.00;$ 0.00
2024;2;OE;LATAM;Guatemala;Unknown;$ 4;29;$ 0.00;$ 0.00
2024;2;OE;LATAM;Guatemala;Desktop LP Login;$ 0;5;$ 0.00;$ 0.00
2024;2;OE;LATAM;Guatemala;Mobile App;$ 0;165;$ 0.00;$ 0.00
2024;2;OE;LATAM;Guatemala;TV Cable;$ 24,470;0;$ 24,469.71;$ 0.00
2024;2;OE;LATAM;Honduras;SEM-Brand;$ 1,914;217;$ 0.00;$ 0.00
2024;2;OE;LATAM;Honduras;SEO;$ 0;42;$ 0.00;$ 0.00
2024;2;OE;LATAM;Honduras;Direct;$ 0;30;$ 0.00;$ 0.00
2024;2;OE;LATAM;Honduras;Agent Created;$ 0;12;$ 0.00;$ 0.00
2024;2;OE;LATAM;Honduras;Unknown;$ 0;28;$ 0.00;$ 0.00
2024;2;OE;LATAM;Honduras;Desktop LP Login;$ 0;5;$ 0.00;$ 0.00
2024;2;OE;LATAM;Honduras;Mobile App;$ 0;101;$ 0.00;$ 0.00
2024;2;OE;LATAM;Honduras;TV Cable;$ 11,961;0;$ 11,961.43;$ 0.00
2024;2;OE;LATAM;Mexico;SEM-Brand;$ 125,408;7,272;$ 0.00;$ 0.00
2024;2;OE;LATAM;Mexico;SEO;$ 0;1,015;$ 0.00;$ 0.00
2024;2;OE;LATAM;Mexico;Direct;$ 0;367;$ 0.00;$ 0.00
2024;2;OE;LATAM;Mexico;Agent Created;$ 0;334;$ 0.00;$ 0.00
2024;2;OE;LATAM;Mexico;Unknown;$ 1;490;$ 0.00;$ 0.00
2024;2;OE;LATAM;Mexico;Desktop LP Login;$ 0;68;$ 0.00;$ 0.00
2024;2;OE;LATAM;Mexico;Mobile App;$ 0;698;$ 0.00;$ 0.00
2024;2;OE;LATAM;Mexico;Radio;$ 2,825;0;$ 2,824.74;$ 2,824.74
2024;2;OE;LATAM;Mexico;TV Cable;$ 241,831;0;$ 241,830.60;$ 238,287.28
2024;2;OE;LATAM;Mexico;TV Open Air;$ 3,007;0;$ 3,007.40;$ 3,007.40
2024;2;OE;LATAM;Nicaragua;SEM-Brand;$ 887;369;$ 0.00;$ 0.00
2024;2;OE;LATAM;Nicaragua;SEO;$ 0;20;$ 0.00;$ 0.00
2024;2;OE;LATAM;Nicaragua;Direct;$ 0;27;$ 0.00;$ 0.00
2024;2;OE;LATAM;Nicaragua;Agent Created;$ 0;15;$ 0.00;$ 0.00
2024;2;OE;LATAM;Nicaragua;Unknown;$ 0;36;$ 0.00;$ 0.00
2024;2;OE;LATAM;Nicaragua;Desktop LP Login;$ 0;1;$ 0.00;$ 0.00
2024;2;OE;LATAM;Nicaragua;Mobile App;$ 0;100;$ 0.00;$ 0.00
2024;2;OE;LATAM;Nicaragua;TV Cable;$ 7,908;0;$ 7,907.74;$ 0.00
2024;2;OE;LATAM;Panama;SEM-Brand;$ 791;143;$ 0.00;$ 0.00
2024;2;OE;LATAM;Panama;SEO;$ 0;42;$ 0.00;$ 0.00
2024;2;OE;LATAM;Panama;Direct;$ 0;7;$ 0.00;$ 0.00
2024;2;OE;LATAM;Panama;Agent Created;$ 0;9;$ 0.00;$ 0.00
2024;2;OE;LATAM;Panama;Unknown;$ 0;7;$ 0.00;$ 0.00
2024;2;OE;LATAM;Panama;Desktop LP Login;$ 0;4;$ 0.00;$ 0.00
2024;2;OE;LATAM;Panama;Mobile App;$ 0;52;$ 0.00;$ 0.00
2024;2;OE;LATAM;Panama;TV Cable;$ 7,708;0;$ 7,708.09;$ 0.00
2024;2;OE;LATAM;Paraguay;SEM-Brand;$ 1,048;151;$ 0.00;$ 0.00
2024;2;OE;LATAM;Paraguay;SEO;$ 0;26;$ 0.00;$ 0.00
2024;2;OE;LATAM;Paraguay;Direct;$ 0;11;$ 0.00;$ 0.00
2024;2;OE;LATAM;Paraguay;Agent Created;$ 0;8;$ 0.00;$ 0.00
2024;2;OE;LATAM;Paraguay;Unknown;$ 0;13;$ 0.00;$ 0.00
2024;2;OE;LATAM;Paraguay;Desktop LP Login;$ 0;1;$ 0.00;$ 0.00
2024;2;OE;LATAM;Paraguay;Mobile App;$ 0;33;$ 0.00;$ 0.00
2024;2;OE;LATAM;Paraguay;TV Cable;$ 3,433;0;$ 3,432.50;$ 0.00
2024;2;OE;LATAM;Peru;SEM-Brand;$ 7,937;1,358;$ 0.00;$ 0.00
2024;2;OE;LATAM;Peru;SEO;$ 0;228;$ 0.00;$ 0.00
2024;2;OE;LATAM;Peru;Direct;$ 0;56;$ 0.00;$ 0.00
2024;2;OE;LATAM;Peru;Agent Created;$ 0;48;$ 0.00;$ 0.00
2024;2;OE;LATAM;Peru;Unknown;$ 0;69;$ 0.00;$ 0.00
2024;2;OE;LATAM;Peru;Desktop LP Login;$ 0;5;$ 0.00;$ 0.00
2024;2;OE;LATAM;Peru;Mobile App;$ 0;142;$ 0.00;$ 0.00
2024;2;OE;LATAM;Peru;TV Cable;$ 33,479;0;$ 33,479.38;$ 0.00
2024;2;OE;LATAM;TV LATAM Excl Arg Mex;TV Cable;$ 0;0;$ 0.00;$ 346,877.91
2024;2;OE;LATAM;Uruguay;SEM-Brand;$ 1,688;321;$ 0.00;$ 0.00
2024;2;OE;LATAM;Uruguay;SEO;$ 0;61;$ 0.00;$ 0.00
2024;2;OE;LATAM;Uruguay;Direct;$ 0;17;$ 0.00;$ 0.00
2024;2;OE;LATAM;Uruguay;Agent Created;$ 0;7;$ 0.00;$ 0.00
2024;2;OE;LATAM;Uruguay;Unknown;$ 0;16;$ 0.00;$ 0.00
2024;2;OE;LATAM;Uruguay;Desktop LP Login;$ 0;2;$ 0.00;$ 0.00
2024;2;OE;LATAM;Uruguay;Mobile App;$ 0;6;$ 0.00;$ 0.00
2024;2;OE;LATAM;Uruguay;TV Cable;$ 6,269;0;$ 6,268.57;$ 0.00
2024;2;OE;US_PR;United States;SEM-Brand;$ 50,421;2,612;$ 0.00;$ 0.00
2024;2;OE;US_PR;United States;SEO;$ 0;560;$ 0.00;$ 0.00
2024;2;OE;US_PR;United States;Direct;$ 0;316;$ 0.00;$ 0.00
2024;2;OE;US_PR;United States;Agent Created;$ 0;445;$ 0.00;$ 0.00
2024;2;OE;US_PR;United States;Unknown;$ 3,837;476;$ 0.00;$ 0.00
2024;2;OE;US_PR;United States;CTV;$ 12,000;0;$ 12,000.24;$ 12,000.24
2024;2;OE;US_PR;United States;Desktop LP Login;$ 0;84;$ 0.00;$ 0.00
2024;2;OE;US_PR;United States;Mobile App;$ 0;906;$ 0.00;$ 0.00
2024;2;Open English Junior;Brazil;Brazil;SEM-Brand;$ 5,071;2,008;$ 0.00;$ 0.00
2024;2;Open English Junior;Brazil;Brazil;SEO;$ 0;577;$ 0.00;$ 0.00
2024;2;Open English Junior;Brazil;Brazil;Direct;$ 0;181;$ 0.00;$ 0.00
2024;2;Open English Junior;Brazil;Brazil;Agent Created;$ 0;34;$ 0.00;$ 0.00
2024;2;Open English Junior;Brazil;Brazil;Unknown;$ 0;33;$ 0.00;$ 0.00
2024;2;Open English Junior;Brazil;Brazil;Desktop LP Login;$ 0;4;$ 0.00;$ 0.00
2024;2;Open English Junior;Brazil;Brazil;Mobile App;$ 0;42;$ 0.00;$ 0.00
2024;2;Open English Junior;Brazil;Brazil;TV Cable;$ 84,844;0;$ 84,844.10;$ 84,844.10
2024;2;Open English Junior;LATAM;Argentina;SEM-Brand;$ 573;420;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Argentina;SEO;$ 0;110;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Argentina;Direct;$ 0;37;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Argentina;Agent Created;$ 0;25;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Argentina;Unknown;$ 0;10;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Argentina;Desktop LP Login;$ 0;1;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Argentina;Mobile App;$ 0;53;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Argentina;TV Cable;$ 14,126;0;$ 14,125.72;$ 14,380.10
2024;2;Open English Junior;LATAM;Bolivia;SEM-Brand;$ 275;37;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Bolivia;SEO;$ 0;6;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Bolivia;Direct;$ 0;3;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Bolivia;Agent Created;$ 0;3;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Bolivia;Desktop LP Login;$ 0;1;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Bolivia;Mobile App;$ 0;2;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Bolivia;TV Cable;$ 2,702;0;$ 2,701.78;$ 0.00
2024;2;Open English Junior;LATAM;Chile;SEM-Brand;$ 1,768;363;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Chile;SEO;$ 0;51;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Chile;Direct;$ 0;15;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Chile;Agent Created;$ 0;26;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Chile;Unknown;$ 0;3;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Chile;Mobile App;$ 0;17;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Chile;TV Cable;$ 18,649;0;$ 18,649.01;$ 0.00
2024;2;Open English Junior;LATAM;Colombia;SEM-Brand;$ 6,861;1,430;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Colombia;SEO;$ 0;191;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Colombia;Direct;$ 0;92;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Colombia;Agent Created;$ 0;156;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Colombia;Unknown;$ 0;36;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Colombia;Desktop LP Login;$ 0;3;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Colombia;Mobile App;$ 0;175;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Colombia;TV Cable;$ 51,950;0;$ 51,949.64;$ 0.00
2024;2;Open English Junior;LATAM;Costa Rica;SEM-Brand;$ 229;55;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Costa Rica;SEO;$ 0;8;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Costa Rica;Direct;$ 0;8;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Costa Rica;Agent Created;$ 0;6;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Costa Rica;Unknown;$ 0;3;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Costa Rica;Mobile App;$ 0;11;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Costa Rica;TV Cable;$ 4,000;0;$ 4,000.21;$ 0.00
2024;2;Open English Junior;LATAM;Dominican Republic;SEM-Brand;$ 877;39;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Dominican Republic;SEO;$ 0;15;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Dominican Republic;Direct;$ 0;6;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Dominican Republic;Agent Created;$ 0;1;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Dominican Republic;Unknown;$ 0;2;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Dominican Republic;Mobile App;$ 0;36;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Dominican Republic;TV Cable;$ 4,576;0;$ 4,576.04;$ 0.00
2024;2;Open English Junior;LATAM;Ecuador;SEM-Brand;$ 820;129;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Ecuador;SEO;$ 0;23;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Ecuador;Direct;$ 0;6;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Ecuador;Agent Created;$ 0;11;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Ecuador;Unknown;$ 0;2;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Ecuador;Mobile App;$ 0;30;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Ecuador;TV Cable;$ 6,151;0;$ 6,151.45;$ 0.00
2024;2;Open English Junior;LATAM;El Salvador;SEM-Brand;$ 143;39;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;El Salvador;SEO;$ 0;6;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;El Salvador;Direct;$ 0;7;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;El Salvador;Agent Created;$ 0;4;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;El Salvador;Mobile App;$ 0;15;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;El Salvador;TV Cable;$ 3,075;0;$ 3,074.67;$ 0.00
2024;2;Open English Junior;LATAM;Guatemala;SEM-Brand;$ 436;86;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Guatemala;SEO;$ 0;13;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Guatemala;Direct;$ 0;9;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Guatemala;Agent Created;$ 0;15;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Guatemala;Unknown;$ 0;3;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Guatemala;Mobile App;$ 0;27;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Guatemala;TV Cable;$ 8,251;0;$ 8,251.42;$ 0.00
2024;2;Open English Junior;LATAM;Honduras;SEM-Brand;$ 298;41;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Honduras;SEO;$ 0;6;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Honduras;Direct;$ 0;6;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Honduras;Agent Created;$ 0;1;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Honduras;Mobile App;$ 0;21;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Honduras;TV Cable;$ 4,173;0;$ 4,172.77;$ 0.00
2024;2;Open English Junior;LATAM;Mexico;SEM-Brand;$ 2,060;543;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Mexico;SEO;$ 0;83;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Mexico;Direct;$ 0;36;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Mexico;Agent Created;$ 0;38;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Mexico;Unknown;$ 0;23;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Mexico;Desktop LP Login;$ 0;1;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Mexico;Mobile App;$ 0;82;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Mexico;TV Cable;$ 16,315;0;$ 16,314.99;$ 15,775.96
2024;2;Open English Junior;LATAM;Nicaragua;SEM-Brand;$ 101;93;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Nicaragua;SEO;$ 0;2;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Nicaragua;Direct;$ 0;1;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Nicaragua;Agent Created;$ 0;1;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Nicaragua;Mobile App;$ 0;7;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Nicaragua;TV Cable;$ 3,671;0;$ 3,670.78;$ 0.00
2024;2;Open English Junior;LATAM;Panama;SEM-Brand;$ 189;31;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Panama;SEO;$ 0;11;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Panama;Direct;$ 0;3;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Panama;Agent Created;$ 0;3;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Panama;Mobile App;$ 0;10;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Panama;TV Cable;$ 3,734;0;$ 3,733.53;$ 0.00
2024;2;Open English Junior;LATAM;Paraguay;SEM-Brand;$ 14;30;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Paraguay;SEO;$ 0;4;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Paraguay;Direct;$ 0;2;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Paraguay;Agent Created;$ 0;1;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Paraguay;Unknown;$ 0;0;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Paraguay;Mobile App;$ 0;4;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Paraguay;TV Cable;$ 799;0;$ 799.41;$ 0.00
2024;2;Open English Junior;LATAM;Peru;SEM-Brand;$ 1,577;241;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Peru;SEO;$ 0;36;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Peru;Direct;$ 0;13;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Peru;Agent Created;$ 0;26;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Peru;Unknown;$ 0;5;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Peru;Desktop LP Login;$ 0;2;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Peru;Mobile App;$ 0;31;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Peru;TV Cable;$ 21,458;0;$ 21,457.54;$ 0.00
2024;2;Open English Junior;LATAM;TV LATAM Excl Arg Mex;TV Cable;$ 0;0;$ 0.00;$ 143,760.42
2024;2;Open English Junior;LATAM;Uruguay;SEM-Brand;$ 13;43;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Uruguay;SEO;$ 0;3;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Uruguay;Direct;$ 0;3;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Uruguay;Unknown;$ 0;2;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Uruguay;Mobile App;$ 0;1;$ 0.00;$ 0.00
2024;2;Open English Junior;LATAM;Uruguay;TV Cable;$ 1,096;0;$ 1,096.40;$ 0.00
2024;2;Open English Junior;US_PR;United States;SEM-Brand;$ 805;108;$ 0.00;$ 0.00
2024;2;Open English Junior;US_PR;United States;SEO;$ 0;25;$ 0.00;$ 0.00
2024;2;Open English Junior;US_PR;United States;Direct;$ 0;11;$ 0.00;$ 0.00
2024;2;Open English Junior;US_PR;United States;Agent Created;$ 0;34;$ 0.00;$ 0.00
2024;2;Open English Junior;US_PR;United States;Unknown;$ 0;6;$ 0.00;$ 0.00
2024;2;Open English Junior;US_PR;United States;Desktop LP Login;$ 0;2;$ 0.00;$ 0.00
2024;2;Open English Junior;US_PR;United States;Mobile App;$ 0;40;$ 0.00;$ 0.00
2024;3;OE;Brazil;Brazil;SEM-Brand;$ 62,913;10,498;$ 0.00;$ 0.00
2024;3;OE;Brazil;Brazil;SEO;$ 0;4,005;$ 0.00;$ 0.00
2024;3;OE;Brazil;Brazil;Direct;$ 0;907;$ 0.00;$ 0.00
2024;3;OE;Brazil;Brazil;Agent Created;$ 0;179;$ 0.00;$ 0.00
2024;3;OE;Brazil;Brazil;Unknown;$ 2,858;398;$ 0.00;$ 0.00
2024;3;OE;Brazil;Brazil;BrandLift Media;$ 0;1;$ 0.00;$ 0.00
2024;3;OE;Brazil;Brazil;Desktop LP Login;$ 0;199;$ 0.00;$ 0.00
2024;3;OE;Brazil;Brazil;Mobile App;$ 0;568;$ 0.00;$ 0.00
2024;3;OE;Brazil;Brazil;TV Cable;$ 332,060;0;$ 332,060.14;$ 332,060.14
2024;3;OE;Brazil;Brazil;TV Open Air;$ 5,442;0;$ 5,442.28;$ 5,442.28
2024;3;OE;LATAM;Argentina;SEM-Brand;$ 20,128;3,296;$ 0.00;$ 0.00
2024;3;OE;LATAM;Argentina;SEO;$ 0;1,135;$ 0.00;$ 0.00
2024;3;OE;LATAM;Argentina;Direct;$ 0;273;$ 0.00;$ 0.00
2024;3;OE;LATAM;Argentina;Agent Created;$ 0;177;$ 0.00;$ 0.00
2024;3;OE;LATAM;Argentina;Unknown;$ 13;190;$ 0.00;$ 0.00
2024;3;OE;LATAM;Argentina;Desktop LP Login;$ 0;35;$ 0.00;$ 0.00
2024;3;OE;LATAM;Argentina;Mobile App;$ 0;353;$ 0.00;$ 0.00
